,Unnamed: 0,Tahun,Harga,Lokasi,Kamar Tidur,Kamar Mandi,Luas Lahan,luas bangunan,Cluster
218,218,2018,0.16415094339622638,0,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,3
92,92,2016,0.18679245283018864,0.15384615384615377,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,3
101,101,2019,0,0,0.1666666666666666,0,0.1206030150753769,0.0156599552572706,3
90,90,2017,0.13207547169811318,0.38461538461538447,0,0,0.1758793969849246,0.0290827740492169,3
215,215,2018,0.16415094339622638,0,0.1666666666666666,0,0.1809045226130653,0.0290827740492169,3
194,194,2022,0.2547169811320754,0.30769230769230765,0.1666666666666666,0,0.1959798994974874,0.0492170022371364,3
104,104,2017,0.23584905660377353,0.15384615384615377,0.1666666666666666,0,0.1909547738693467,0.0604026845637583,3
107,107,2018,0.13207547169811318,0.07692307692307689,0.1666666666666666,0,0.1256281407035175,0.0156599552572706,3
210,210,2017,0.21698113207547165,0,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,3
108,108,2022,0.1132075471698113,0,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,3
110,110,2022,0.15094339622641506,0,0.1666666666666666,0,0.321608040201005,0.1722595078299776,3
94,94,2020,0.2547169811320754,0.07692307692307689,0.1666666666666666,0,0.1206030150753769,0.0290827740492169,3
114,114,2016,0.13207547169811318,0.30769230769230765,0.1666666666666666,0,0.1256281407035175,0.0156599552572706,3
116,116,2020,0.1132075471698113,0.07692307692307689,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,3
204,204,2019,0.31132075471698106,0,0.1666666666666666,0,0.321608040201005,0.0492170022371364,3
85,85,2018,0.14150943396226412,0.23076923076923064,0.1666666666666666,0,0.1708542713567839,0.0290827740492169,3
226,226,2019,0.1132075471698113,0.15384615384615377,0.3333333333333333,0,0,0.1252796420581655,3
119,119,2010,0.28301886792452824,0.15384615384615377,0.1666666666666666,0,0.3417085427135679,0.0604026845637583,3
196,196,2022,0.08490566037735847,0,0.1666666666666666,0,0.1959798994974874,0.0290827740492169,3
197,197,2020,0.28301886792452824,0,0.1666666666666666,0,0.1959798994974874,0.0380313199105145,3
118,118,2019,0.28301886792452824,0.23076923076923064,0,0,0.1758793969849246,0.0290827740492169,3
198,198,2017,0.2735849056603773,0.07692307692307689,0.1666666666666666,0,0.3517587939698492,0.0536912751677852,3
219,219,2017,0.14716981132075468,0,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,3
200,200,2016,0.18490566037735845,0,0.1666666666666666,0,0.1256281407035175,0.0380313199105145,3
199,199,2021,0.28113207547169805,0,0.1666666666666666,0,0.1909547738693467,0.0380313199105145,3
307,307,2016,0.981132075471698,0,0.5,0.3333333333333333,0.0452261306532663,0.1096196868008948,4
312,312,2013,0.7075471698113208,0.4615384615384615,0.3333333333333333,0.6666666666666667,0.1206030150753769,0.1364653243847874,4
313,313,2016,0.9999999999999999,0.15384615384615377,0.5,0.6666666666666667,0,0.1096196868008948,4
308,308,2015,0.981132075471698,0,0.1666666666666666,0.6666666666666667,0,0.1096196868008948,4
156,156,2022,0.9056603773584905,0.07692307692307689,0.1666666666666666,0.3333333333333333,0.2763819095477386,0.0626398210290827,4
314,314,2014,0.7169811320754716,0.15384615384615377,0.3333333333333333,0.6666666666666667,0,0.1029082774049217,4
82,82,2017,0.9150943396226415,0,0.3333333333333333,0.3333333333333333,0.4221105527638191,0.116331096196868,4
93,93,2018,0.9226415094339623,0.30769230769230765,0.3333333333333333,0.3333333333333333,0.4221105527638191,0.1208053691275167,4
311,311,2012,0.5283018867924528,0.38461538461538447,0.1666666666666666,0.3333333333333333,0,0.1588366890380313,4
306,306,2017,0.6509433962264152,0,0.6666666666666666,0.6666666666666667,0.0452261306532663,0.1230425055928411,4
264,264,2015,0.9226415094339623,0,0.6666666666666666,0.3333333333333333,0.1206030150753769,0.2170022371364653,4
299,299,2017,0.660377358490566,0.07692307692307689,0.5,0.6666666666666667,0,0.1096196868008948,4
265,265,2012,0.9999999999999999,0.07692307692307689,0.5,0.3333333333333333,0,0.1096196868008948,4
193,193,2018,0.9226415094339623,0.30769230769230765,1,1,1,1,4
267,267,2018,0.9150943396226415,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.0452261306532663,0.1096196868008948,4
260,260,2012,0.660377358490566,0.07692307692307689,0.3333333333333333,0.3333333333333333,0,0.1230425055928411,4
255,255,2019,0.660377358490566,0.23076923076923064,0.3333333333333333,0.3333333333333333,0,0.1096196868008948,4
276,276,2019,0.5188679245283019,0.15384615384615377,0,0.6666666666666667,0,0.1096196868008948,4
277,277,2016,0.839622641509434,0.30769230769230765,0.1666666666666666,0.6666666666666667,0,0.1364653243847874,4
250,250,2021,0.839622641509434,0.07692307692307689,0.3333333333333333,0.3333333333333333,0.1809045226130653,0.1230425055928411,4
205,205,2010,0.9150943396226415,0.15384615384615377,0.3333333333333333,0.3333333333333333,0.4221105527638191,0.1208053691275167,4
59,59,2018,0.9150943396226415,0,0.3333333333333333,0.3333333333333333,0.4221105527638191,0.1208053691275167,4
106,106,2019,0.9150943396226415,0,0.3333333333333333,0.3333333333333333,0.321608040201005,0.105145413870246,4
293,293,2023,0.9056603773584905,0.23076923076923064,0.3333333333333333,0.3333333333333333,0,0.1096196868008948,4
132,132,2018,0.9226415094339623,0.4615384615384615,0.3333333333333333,0.3333333333333333,0.4221105527638191,0.116331096196868,4
133,133,2017,0.9150943396226415,0.23076923076923064,0.3333333333333333,0.3333333333333333,0.3115577889447236,0.116331096196868,4
298,298,2018,0.660377358490566,0.6923076923076922,0.3333333333333333,0.6666666666666667,0.1206030150753769,0.1364653243847874,4
164,164,2018,0.9226415094339623,0.07692307692307689,0.3333333333333333,0.3333333333333333,0.4221105527638191,0.116331096196868,4
235,235,2022,0.5566037735849056,0,0.6666666666666666,0.6666666666666667,0.4221105527638191,0.2304250559284116,4
