,Tahun,Harga,Lokasi,Kamar Tidur,Kamar Mandi,Luas Lahan,luas bangunan,Cluster
158,2020,0.2830188679245282,0.846153846153846,0.1666666666666666,0,0.2261306532663316,0.0492170022371364,3
317,2023,0.7169811320754716,0.6923076923076922,0.3333333333333333,0,0.0452261306532663,0.1096196868008948,3
160,2021,0.5377358490566038,0.5384615384615384,0.1666666666666666,0,0.1959798994974874,0.0604026845637583,3
190,2017,0.050943396226415,0.4615384615384615,0.1666666666666666,0,0.1206030150753769,0.0111856823266219,3
57,2021,0.2830188679245282,0.6923076923076922,0.1666666666666666,0.3333333333333333,0.1557788944723618,0.0984340044742729,3
91,2021,0.3301886792452829,0.923076923076923,0.1666666666666666,0,0.1809045226130653,0.1096196868008948,3
88,2022,0.1471698113207546,0.6923076923076922,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,3
217,2020,0.1698113207547169,0.6923076923076922,0.1666666666666666,0,0.1909547738693467,0.0290827740492169,3
220,2018,0.050943396226415,0.5384615384615384,0.3333333333333333,0.3333333333333333,0.1809045226130653,0.1230425055928411,3
222,2020,0.2358490566037735,0.6923076923076922,0.1666666666666666,0,0,0.1096196868008948,3
71,2019,0.2962264150943395,0.923076923076923,0.1666666666666666,0,0.3165829145728643,0.0290827740492169,3
69,2022,0.0660377358490565,0.4615384615384615,0.1666666666666666,0,0.185929648241206,0.0156599552572706,3
227,2018,0.1037735849056603,0.5384615384615384,0.1666666666666666,0,0.0452261306532663,0.1096196868008948,3
216,2019,0.2396226415094339,0.6923076923076922,0.1666666666666666,0,0.2412060301507537,0.0290827740492169,3
68,2018,0.1037735849056603,0.6923076923076922,0.1666666666666666,0,0.185929648241206,0.0290827740492169,3
66,2019,0.3301886792452829,0.7692307692307692,0.1666666666666666,0,0.1809045226130653,0.1096196868008948,3
231,2019,0.2830188679245282,0.5384615384615384,0.1666666666666666,0,0.0452261306532663,0.1096196868008948,3
233,2022,0.5283018867924528,0.6923076923076922,0.1666666666666666,0,0,0.1364653243847874,3
64,2018,0.0660377358490565,0.6153846153846153,0.1666666666666666,0,0.185929648241206,0.0156599552572706,3
63,2020,0.2830188679245282,0.5384615384615384,0.1666666666666666,0,0.3417085427135679,0.0604026845637583,3
237,2017,0.1132075471698113,1,0.1666666666666666,0,0.1206030150753769,0.2170022371364653,3
67,2019,0.1471698113207546,0.846153846153846,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,3
75,2016,0.1867924528301886,1,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,3
214,2020,0.5377358490566038,0.6923076923076922,0.3333333333333333,0,0.2763819095477386,0.0715883668903803,3
213,2018,0.0660377358490565,0.6153846153846153,0.1666666666666666,0,0.185929648241206,0.0156599552572706,3
195,2023,0.1320754716981131,0.6923076923076922,0.1666666666666666,0,0.1256281407035175,0.0156599552572706,3
87,2023,0.1320754716981131,0.846153846153846,0.1666666666666666,0,0.1758793969849246,0.0290827740492169,3
86,2022,0.1320754716981131,0.7692307692307692,0,0,0.1758793969849246,0.0290827740492169,3
84,2019,0.050943396226415,0.6153846153846153,0.1666666666666666,0,0.1206030150753769,0.0111856823266219,3
83,2019,0.1320754716981131,0.5384615384615384,0,0,0.1758793969849246,0.0290827740492169,3
201,2018,0.1849056603773584,0.7692307692307692,0.1666666666666666,0,0.1256281407035175,0.0380313199105145,3
202,2020,0.5415094339622641,0.923076923076923,0.3333333333333333,0,0.2964824120603015,0.0850111856823266,3
80,2020,0.3301886792452829,0.6923076923076922,0.1666666666666666,0,0.1809045226130653,0.1096196868008948,3
206,2023,0.3301886792452829,0.4615384615384615,0.1666666666666666,0,0.1809045226130653,0.1096196868008948,3
207,2022,0.1698113207547169,0.6923076923076922,0.1666666666666666,0,0.1708542713567839,0.0492170022371364,3
78,2018,0.0943396226415094,0.5384615384615384,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,3
209,2020,0.2169811320754716,1,0,0,0.2613065326633166,0.0290827740492169,3
77,2020,0.1886792452830188,0.6153846153846153,0.1666666666666666,0,0.1507537688442211,0.0290827740492169,3
76,2018,0.1867924528301886,0.846153846153846,0.1666666666666666,0,0.2613065326633166,0.0290827740492169,3
212,2016,0.1792452830188678,0.5384615384615384,0.1666666666666666,0,0,0.0917225950782997,3
89,2020,0.1320754716981131,0.4615384615384615,0,0,0.1758793969849246,0.0290827740492169,3
159,2017,0,0.6153846153846153,0.1666666666666666,0,0.1206030150753769,0.0156599552572706,3
